codeId		tcode		tablename					中文									英文														同义词	
DYNR13024		DYH013		全国铁路主要指标完成情况					货运总周转量:其中:国家铁路:计算单位									TotalCargoTurnover:Where:NationalRail:TheUnit														5.货运总周转量[4_6]:其中:国家铁路:计算单位	
DYNR13025		DYH013		全国铁路主要指标完成情况					货运总周转量:非控股合资铁路:计算单位									TotalCargoTurnover:Non-ControllingJointVentureRailways:CalculatingUnit														5.货运总周转量[4_6]:非控股合资铁路:计算单位	
DYNR13026		DYH013		全国铁路主要指标完成情况					货运总周转量:地方铁路:计算单位									TotalCargoTurnover:LocalRailway:TheUnit														5.货运总周转量[4_6]:地方铁路:计算单位	
DYNR13027		DYH013		全国铁路主要指标完成情况					货运总周转量:货物周转量:计算单位									TotalCargoTurnover:CargoTurnover:CalculationUnit														5.货运总周转量:①货物周转量:计算单位	
DYNR13028		DYH013		全国铁路主要指标完成情况					货运总周转量:货物周转量:其中:国家铁路:计算单位									TotalCargoTurnover:CargoTurnover:Where:NationalRailway:CalculateUnit														5.货运总周转量:①货物周转量[4_6]:其中:国家铁路:计算单位	
DYNR13029		DYH013		全国铁路主要指标完成情况					货运总周转量:货物周转量:非控股合资铁路:计算单位									TotalCargoTurnover:CargoTurnover:Non-ControllingJointVentureRailways:CalculatingUnit														5.货运总周转量:①货物周转量[4_6]:非控股合资铁路:计算单位	
DYNR13030		DYH013		全国铁路主要指标完成情况					货运总周转量:货物周转量:地方铁路:计算单位									TotalCargoTurnover:CargoTurnover:LocalRailway:TheUnit														5.货运总周转量:①货物周转量[4_6]:地方铁路:计算单位	
DYNR13031		DYH013		全国铁路主要指标完成情况					货运总周转量:行包周转量:计算单位									TotalCargoTurnover:ParcelTurnover:CalculationUnit														5.货运总周转量:②行包周转量:计算单位	
DYNR13032		DYH013		全国铁路主要指标完成情况					货运总周转量:行包周转量:其中:国家铁路:计算单位									TotalCargoTurnover:ParcelTurnover:Where:NationalRail:TheUnit														5.货运总周转量:②行包周转量[4_6]:其中:国家铁路:计算单位	
DYNR13033		DYH013		全国铁路主要指标完成情况					货运总周转量:行包周转量:非控股合资铁路:计算单位									TotalCargoTurnover:ParcelTurnover:Non-ControllingJointVentureRailways:CalculatingUnit														5.货运总周转量:②行包周转量[4_6]:非控股合资铁路:计算单位	
DYNR13034		DYH013		全国铁路主要指标完成情况					货运总周转量:行包周转量:地方铁路:计算单位									TotalCargoTurnover:ParcelTurnover:LocalRailway:TheUnit														5.货运总周转量:②行包周转量[4_6]:地方铁路:计算单位	
DYNR13035		DYH013		全国铁路主要指标完成情况					总换算周转量:计算单位									TotalConversionVolume:CalculatingUnit														6.总换算周转量:计算单位	
DYNR13036		DYH013		全国铁路主要指标完成情况					总换算周转量:其中:国家铁路:计算单位									TotalConversionVolume:Where:NationalRailway:CalculateUnit														6.总换算周转量[4_6]:其中:国家铁路:计算单位	
DYNR13037		DYH013		全国铁路主要指标完成情况					总换算周转量:非控股合资铁路:计算单位									TotalConversionVolume:Non-ControllingJointVentureRailways:CalculatingUnit														6.总换算周转量[4_6]:非控股合资铁路:计算单位	
DYNR13038		DYH013		全国铁路主要指标完成情况					总换算周转量:地方铁路:计算单位									TotalConversionVolume:LocalRailway:TheUnit														6.总换算周转量[4_6]:地方铁路:计算单位	
DYNR13039		DYH013		全国铁路主要指标完成情况					固定资产投资:计算单位									FixedAssetInvestment:CalculatingUnit														二、固定资产投资:计算单位	
DYNR13040		DYH013		全国铁路主要指标完成情况					固定资产投资:其中:基本建设投资:计算单位									FixedAssetInvestment:Where:InfrastructureInvestment:CalculatingUnit														二、固定资产投资:其中:基本建设投资:计算单位	
DYNR13041		DYH013		全国铁路主要指标完成情况					铁路运输:本年累计完成									RailTransport:TheYearTotaled														一、铁路运输:本年累计:完成	
DYNR13042		DYH013		全国铁路主要指标完成情况					旅客发送量:本年累计完成									PassengerVolume:YearTotaled														1.旅客发送量:本年累计:完成	
DYNR13043		DYH013		全国铁路主要指标完成情况					旅客发送量:其中:国家铁路:本年累计完成									PassengerVolume:Where:NationalRailway:ThisYearTotaled														1.旅客发送量[4_6]:其中:国家铁路:本年累计:完成	
DYNR13044		DYH013		全国铁路主要指标完成情况					旅客发送量:非控股合资铁路:本年累计完成									PassengerVolume:Non-ControllingJointVentureRailways:TheYearTotaled														1.旅客发送量[4_6]:非控股合资铁路:本年累计:完成	
DYNR13045		DYH013		全国铁路主要指标完成情况					旅客发送量:地方铁路:本年累计完成									PassengerVolume:LocalRailway:ThisYearTotaled														1.旅客发送量[4_6]:地方铁路:本年累计:完成	
DYNR13046		DYH013		全国铁路主要指标完成情况					旅客周转量:本年累计完成									Rpk:ThisYearTotaled														2.旅客周转量:本年累计:完成	
DYNR13047		DYH013		全国铁路主要指标完成情况					旅客周转量:其中:国家铁路:本年累计完成									Rpk:Where:NationalRailway:ThisYearTotaled														2.旅客周转量[4_6]:其中:国家铁路:本年累计:完成	
DYNR13048		DYH013		全国铁路主要指标完成情况					旅客周转量:非控股合资铁路:本年累计完成									Rpk:Non-ControllingJointVentureRailways:TheYearTotaled														2.旅客周转量[4_6]:非控股合资铁路:本年累计:完成	
DYNR13049		DYH013		全国铁路主要指标完成情况					旅客周转量:地方铁路:本年累计完成									Rpk:LocalRailway:TheYearTotaled														2.旅客周转量[4_6]:地方铁路:本年累计:完成	
DYNR13050		DYH013		全国铁路主要指标完成情况					日均装车数:本年累计完成									NumberOfDailyLoading:ThisYearTotaled														3.日均装车数:本年累计:完成	
DYNR13051		DYH013		全国铁路主要指标完成情况					货运总发送量:本年累计完成									TotalFreightTrafficVolume:YearTotaled														4.货运总发送量:本年累计:完成	
DYNR13052		DYH013		全国铁路主要指标完成情况					货运总发送量:其中:国家铁路:本年累计完成									TotalFreightTrafficVolume:Where:NationalRailway:ThisYearTotaled														4.货运总发送量[4_6]:其中:国家铁路:本年累计:完成	
DYNR13053		DYH013		全国铁路主要指标完成情况					货运总发送量:非控股合资铁路:本年累计完成									TotalFreightTrafficVolume:Non-ControllingJointVentureRailways:TheYearTotaled														4.货运总发送量[4_6]:非控股合资铁路:本年累计:完成	
DYNR13054		DYH013		全国铁路主要指标完成情况					货运总发送量:地方铁路:本年累计完成									TotalFreightTrafficVolume:LocalRailway:TheYearTotaled														4.货运总发送量[4_6]:地方铁路:本年累计:完成	
DYNR13055		DYH013		全国铁路主要指标完成情况					货运总发送量:货物发送量:本年累计完成									TotalDeliveryVolumeOfFreight:FreightVolume:YearTotaled														4.货运总发送量:①货物发送量:本年累计:完成	
DYNR13056		DYH013		全国铁路主要指标完成情况					货运总发送量:货物发送量:其中:国家铁路:本年累计完成									TotalDeliveryVolumeOfFreight:FreightVolume:Where:NationalRailway:ThisYearTotaled														4.货运总发送量:①货物发送量[4_6]:其中:国家铁路:本年累计:完成	
DYNR13057		DYH013		全国铁路主要指标完成情况					货运总发送量:货物发送量:非控股合资铁路:本年累计完成									TotalDeliveryVolumeOfFreight:FreightVolume:Non-ControllingJointVentureRailways:TheYearTotaled														4.货运总发送量:①货物发送量[4_6]:非控股合资铁路:本年累计:完成	
DYNR13058		DYH013		全国铁路主要指标完成情况					货运总发送量:货物发送量:地方铁路:本年累计完成									TotalDeliveryVolumeOfFreight:FreightVolume:LocalRailway:TheYearTotaled														4.货运总发送量:①货物发送量[4_6]:地方铁路:本年累计:完成	
DYNR13059		DYH013		全国铁路主要指标完成情况					货运总发送量:行包发送量:本年累计完成									TotalFreightTrafficVolume:ParcelDeliveryVolume:YearTotaled														4.货运总发送量:②行包发送量:本年累计:完成	
DYNR13060		DYH013		全国铁路主要指标完成情况					货运总发送量:行包发送量:其中:国家铁路:本年累计完成									TotalFreightTrafficVolume:ParcelDeliveryVolume:Where:NationalRailway:ThisYearTotaled														4.货运总发送量:②行包发送量[4_6]:其中:国家铁路:本年累计:完成	
DYNR13061		DYH013		全国铁路主要指标完成情况					货运总发送量:行包发送量:非控股合资铁路:本年累计完成									TotalFreightTrafficVolume:ParcelDeliveryVolume:Non-ControllingJointVentureRailways:TheYearTotaled														4.货运总发送量:②行包发送量[4_6]:非控股合资铁路:本年累计:完成	
DYNR13062		DYH013		全国铁路主要指标完成情况					货运总发送量:行包发送量:地方铁路:本年累计完成									TotalFreightTrafficVolume:ParcelDeliveryVolume:LocalRailway:TheYearTotaled														4.货运总发送量:②行包发送量[4_6][4_6]:地方铁路:本年累计:完成	
DYNR13063		DYH013		全国铁路主要指标完成情况					货运总周转量:本年累计完成									TotalCargoTurnover:TheYearTotaled														5.货运总周转量:本年累计:完成	
DYNR13064		DYH013		全国铁路主要指标完成情况					货运总周转量:其中:国家铁路:本年累计完成									TotalCargoTurnover:Where:NationalRailway:ThisYearTotaled														5.货运总周转量[4_6]:其中:国家铁路:本年累计:完成	
DYNR13065		DYH013		全国铁路主要指标完成情况					货运总周转量:非控股合资铁路:本年累计完成									TotalCargoTurnover:Non-ControllingJointVentureRailways:TheYearTotaled														5.货运总周转量[4_6]:非控股合资铁路:本年累计:完成	
DYNR13066		DYH013		全国铁路主要指标完成情况					货运总周转量:地方铁路:本年累计完成									TotalCargoTurnover:LocalRailway:TheYearTotaled														5.货运总周转量[4_6]:地方铁路:本年累计:完成	
DYNR13067		DYH013		全国铁路主要指标完成情况					货运总周转量:货物周转量:本年累计完成									TotalCargoTurnover:CargoTurnover:ThisYearTotaled														5.货运总周转量:①货物周转量:本年累计:完成	
DYNR13068		DYH013		全国铁路主要指标完成情况					货运总周转量:货物周转量:其中:国家铁路:本年累计完成									TotalCargoTurnover:CargoTurnover:Where:NationalRailway:ThisYearTotaled														5.货运总周转量:①货物周转量[4_6]:其中:国家铁路:本年累计:完成	
DYNR13069		DYH013		全国铁路主要指标完成情况					货运总周转量:货物周转量:非控股合资铁路:本年累计完成									TotalCargoTurnover:CargoTurnover:Non-ControllingJointVentureRailways:TheYearTotaled														5.货运总周转量:①货物周转量[4_6]:非控股合资铁路:本年累计:完成	
